task_id,workload,data_size,result_size,priority,deadline,type
7403,8451004407.28,35629749.61,9168103.12,2,4.25,heavy
7404,15169262020.72,44812864.6,11335520.19,1,1.73,heavy
7405,1043274670.41,3188074.55,615008.39,1,1.46,medium
7406,15856067.04,43796.21,5021.15,1,0.14,light
7407,6863051.87,17293.75,1670.72,1,0.23,light
7408,17501077120.88,27522619.06,9941650.62,2,1.62,heavy
7409,56435599.28,86085.93,6755.68,1,0.39,light
7410,62665755.08,5839.31,611.68,0,0.45,light
7411,2721545086.06,4477615.07,865447.9,1,0.88,medium
7412,22280222.75,969.38,102.11,1,0.4,light
7413,99670818.29,37580.29,2964.29,1,0.29,light
7414,15691225.98,19545.65,2015.66,1,0.42,light
7415,458625608.73,2358593.83,396451.56,1,0.54,medium
7416,3268785253.92,2294758.05,527656.46,2,1.91,medium
7417,9685335814.35,42980103.72,13248726.99,2,2.54,heavy
7418,14694644253.05,5515778.85,2363503.35,1,4.61,heavy
7419,3284811467.14,1846106.81,442554.73,2,1.65,medium
7420,3843506359.13,758629.63,124549.57,2,1.98,medium
7421,87836778.03,61219.02,5717.98,0,0.46,light
7422,38255843.81,54282.11,6791.89,2,0.11,light
7423,2905929780.21,1575285.63,393808.0,1,1.72,medium
7424,40552359.99,31911.45,3050.6,1,0.49,light
7425,3320514927.5,5315747.62,1203694.42,1,1.93,medium
7426,4484919769.62,5433521.27,1119499.91,1,1.32,medium
7427,4173595489.88,4474485.41,986215.14,1,0.74,medium
7428,70758070.95,49691.91,6274.65,1,0.39,light
7429,71613933.16,52393.42,4356.15,2,0.3,light
7430,14066859938.53,23595491.18,7111532.32,2,2.63,heavy
7431,85651083.13,6340.64,669.26,1,0.33,light
7432,4188354212.48,3831296.66,705743.96,0,1.61,medium
7433,128395349.62,4284323.25,792266.36,2,1.23,medium
7434,2284811070.55,1280009.36,266649.06,1,1.22,medium
7435,18018220465.43,46325447.39,17094471.54,1,3.5,heavy
7436,94470389.07,9152.81,763.08,1,0.35,light
7437,19305503670.99,6046631.23,1791282.62,1,4.3,heavy
7438,10236219.32,47493.22,4974.57,1,0.14,light
7439,2654533455.76,3014632.96,587604.48,2,0.58,medium
7440,2458316497.84,404535.59,81268.47,1,0.79,medium
7441,2254019213.99,5063463.97,1008000.69,1,0.95,medium
7442,33746641.27,49843.51,5598.21,1,0.47,light
7443,15880198419.25,35148566.64,10229543.0,2,4.54,heavy
7444,14449707547.74,24536107.56,7486955.98,2,3.46,heavy
7445,84239987.15,69937.44,7789.7,1,0.45,light
7446,44766740.88,6852.83,685.11,0,0.12,light
7447,1252534087.7,868379.66,164209.48,2,1.14,medium
7448,3680830357.34,1268288.7,244868.45,1,1.45,medium
7449,17798778120.91,21168364.82,5639883.7,2,3.51,heavy
7450,15282843.2,4050.57,432.94,2,0.16,light
7451,3198640996.4,4068987.5,713890.72,2,1.6,medium
7452,3301111978.43,136183.14,29593.59,1,1.89,medium
7453,39380461.88,10478.43,1031.88,2,0.2,light
7454,2709420097.27,338592.44,87089.99,2,0.58,medium
7455,64419685.56,75434.72,6882.73,1,0.36,light
7456,4316623419.62,3638271.27,801180.8,1,1.88,medium
7457,2925638296.99,4563785.88,976032.22,1,1.92,medium
7458,4856866743.26,38240128.22,11810004.19,2,3.11,heavy
7459,74938657.74,19897.44,1626.34,1,0.35,light
7460,304016200.33,1469224.33,255219.65,1,0.8,medium
7461,20211979.89,46756.41,6176.53,1,0.12,light
7462,94736990.96,102501.1,9047.78,1,0.14,light
7463,4331882636.63,358266.41,68471.81,1,1.41,medium
7464,15515083889.02,42007905.64,12123387.25,1,3.44,heavy
7465,9321192.39,18627.18,1570.69,1,0.16,light
7466,69425127.37,22236.26,2412.97,1,0.16,light
7467,85591316.89,88995.78,9462.22,1,0.36,light
7468,2289465.72,68867.52,6683.03,0,0.11,light
7469,2333148.61,70736.68,8207.67,1,0.25,light
7470,20443291.0,61552.98,5573.11,1,0.37,light
7471,3689738406.21,3757657.55,737852.53,2,0.57,medium
7472,20460539.05,20812.26,2603.69,1,0.27,light
7473,4932624760.5,604082.23,143413.42,2,1.09,medium
7474,2798541451.7,4911761.87,809513.34,2,1.52,medium
7475,18591419677.49,22080772.87,7504078.23,0,2.07,heavy
7476,121024564.96,2091554.57,434369.5,2,1.1,medium
7477,687318391.35,2682153.75,426341.46,1,0.95,medium
7478,9284495.95,93282.11,7880.11,0,0.19,light
7479,58568704.01,85904.85,7851.4,1,0.44,light
7480,1327542123.57,3974785.19,709459.67,2,1.29,medium
7481,4210893916.98,266184.25,45947.44,1,1.68,medium
7482,23653690.46,28331.86,2395.7,0,0.41,light
7483,360435888.21,313881.74,70118.71,1,1.0,medium
7484,972190668.87,98212.82,20113.29,1,1.46,medium
7485,801645663.73,197721.0,41954.16,1,1.09,medium
7486,2244190743.63,855250.13,190638.03,2,0.9,medium
7487,19348044873.28,5222957.08,1282910.27,2,2.68,heavy
7488,16467363812.48,47745552.55,14659290.58,2,4.72,heavy
7489,8746448259.62,23464014.4,7209611.0,2,2.04,heavy
7490,1477384989.62,4211466.01,827472.8,1,1.66,medium
7491,25428165.74,84787.32,6338.53,1,0.31,light
7492,14225296028.36,16116236.59,5697085.51,2,2.85,heavy
7493,76035119.83,57022.86,5309.67,1,0.38,light
7494,36088816.08,61808.62,7119.64,0,0.32,light
7495,6243191.37,28572.26,2258.25,1,0.32,light
7496,4828372576.75,1710828.45,444932.41,1,1.88,medium
7497,4874549548.46,2662199.41,456276.13,2,1.59,medium
7498,52610196.51,26575.2,3391.31,1,0.25,light
7499,10825293395.11,28681699.01,7464142.42,2,1.28,heavy
7500,90997663.96,84967.54,7186.74,1,0.27,light
7501,6454844061.47,36061174.39,11923720.66,1,4.24,heavy
7502,21320565809.28,11343011.77,2975445.08,2,2.19,heavy
7503,4097199789.41,2775107.68,503242.96,2,0.92,medium
7504,5259933021.87,38430636.62,10073973.93,1,3.94,heavy
7505,123428605.14,4038784.07,729065.26,1,0.73,medium
7506,3507295797.67,4161662.19,1061150.5,1,1.14,medium
7507,3999645799.58,830782.06,153062.76,2,1.1,medium
7508,2600492.22,78215.56,8031.85,2,0.14,light
7509,10329478385.33,49289442.99,14428618.43,1,1.27,heavy
7510,14779332114.32,46444102.55,12823710.02,2,1.33,heavy
7511,2217876663.11,861176.66,192295.19,1,0.72,medium
7512,17502075991.52,14401495.96,5255948.93,2,2.93,heavy
7513,62706008.81,71005.2,6824.3,1,0.32,light
7514,13906313225.59,27038469.24,6579315.28,2,1.32,heavy
7515,1463240368.77,2492446.78,458272.18,2,0.53,medium
7516,83052068.38,25358.22,2807.52,1,0.41,light
7517,76653156.11,11596.75,1040.69,1,0.36,light
7518,3611181323.24,701569.29,173364.03,2,0.76,medium
7519,5560531797.1,17636061.02,7235731.45,2,2.29,heavy
7520,561590328.88,1363936.6,275239.01,1,1.4,medium
7521,79620053.23,27211.15,3361.49,1,0.13,light
7522,1274753932.55,3685869.22,929134.99,2,0.68,medium
7523,38000070.87,6719.93,846.64,1,0.37,light
7524,9827482723.78,8467427.26,2196417.43,2,2.44,heavy
7525,13829105659.84,10597952.73,4271428.72,1,3.32,heavy
7526,100108270.65,100646.94,9119.12,1,0.28,light
7527,4172089037.98,2178060.68,318116.19,1,1.42,medium
7528,77665945.02,14469.97,1241.53,1,0.13,light
7529,14472975219.61,36178632.05,12799442.87,2,4.83,heavy
7530,1586693105.65,4614760.06,822687.85,2,0.64,medium
7531,18576175124.85,31204020.62,9377909.19,2,1.63,heavy
7532,1128842300.32,558280.69,94490.45,0,1.69,medium
7533,2641773587.56,2766255.1,472535.64,1,1.84,medium
7534,10859664383.63,24813984.5,7546654.36,2,4.95,heavy
7535,31666048.82,30827.54,3304.69,0,0.4,light
7536,2033950224.05,4158082.71,917784.99,2,1.73,medium
7537,56693674.56,90197.88,9870.96,0,0.41,light
7538,22264004.48,80265.91,7024.09,0,0.2,light
7539,53209324.4,6183.85,726.35,1,0.22,light
7540,91216780.89,58778.3,5610.94,2,0.21,light
7541,8422083071.65,41497930.52,9791560.67,2,3.44,heavy
7542,102588094.46,2810746.47,563765.36,0,1.14,medium
7543,4996518466.78,42536662.89,11322361.34,2,3.86,heavy
7544,15195155726.73,24842901.54,5306480.94,1,3.23,heavy
7545,3935524215.6,2804422.77,518546.84,1,0.96,medium
7546,79781340.97,98267.49,10261.01,1,0.36,light
7547,865040287.28,1281872.93,214631.73,1,0.59,medium
7548,3247723842.08,2826989.77,385304.88,2,0.81,medium
7549,21694508.84,1254.45,145.94,1,0.43,light
7550,27109382.03,68739.66,6758.32,1,0.15,light
7551,4023394630.86,4527920.54,906631.01,1,0.66,medium
7552,678551961.69,3286670.93,626255.91,1,1.53,medium
7553,4631022301.05,5217037.9,1048217.2,1,1.43,medium
7554,38497803.24,89683.78,11547.75,1,0.35,light
7555,4197601.7,95939.96,9137.17,0,0.41,light
7556,70963060.92,17698.29,1882.23,1,0.23,light
7557,34282967.34,15239.37,1585.43,0,0.13,light
7558,47602769.51,5579.83,582.94,1,0.41,light
7559,3438020979.12,4014580.92,929755.52,2,1.21,medium
7560,80130406.74,50001.76,4894.19,0,0.47,light
7561,10021900600.24,29386098.03,8940726.25,2,2.76,heavy
7562,88966653.91,42304.57,4873.93,1,0.27,light
7563,4412972936.95,127825.41,23419.92,0,1.58,medium
7564,60971214.29,1120.25,113.65,1,0.24,light
7565,14011452240.54,20792180.02,5340062.44,2,2.28,heavy
7566,1689000162.38,438829.43,96193.19,2,2.0,medium
7567,21226578768.39,38399287.2,11417092.52,1,3.09,heavy
7568,15785311300.27,29442989.55,7325464.24,2,3.39,heavy
7569,1991239877.74,1359097.9,286341.03,2,1.39,medium
7570,74476394.9,34888.21,3588.99,0,0.4,light
7571,4669035893.43,4804690.49,1033520.25,2,1.34,medium
7572,28983318.67,74845.79,6974.88,2,0.46,light
7573,1516628510.82,977394.46,210014.11,2,0.74,medium
7574,7321218032.55,36706591.89,11496743.0,2,4.59,heavy
7575,10474670437.44,30426176.1,8461094.84,1,1.39,heavy
7576,64826058.94,7745.36,787.26,2,0.24,light
7577,9781200113.16,46055388.44,13180521.39,2,1.59,heavy
7578,19397948462.54,35269672.11,9241114.48,2,4.52,heavy
7579,4284071276.69,2978259.89,515854.6,2,1.1,medium
7580,61527975.22,17446.24,2052.34,1,0.33,light
7581,90649397.71,89525.64,7677.97,1,0.43,light
7582,83116312.75,46894.11,4112.71,0,0.12,light
7583,4195081368.82,2794246.0,578095.85,1,0.83,medium
7584,1056074814.17,4220389.31,1101054.49,1,1.58,medium
7585,25973478.81,53444.46,4937.84,0,0.16,light
7586,2898313874.08,399923.77,91266.24,1,0.98,medium
7587,2518292674.82,5329438.79,1155175.21,0,0.73,medium
7588,17913612461.0,44089294.83,13680212.88,0,4.13,heavy
7589,4174915225.26,104569.97,24187.27,1,1.96,medium
7590,38373232.79,6594.41,695.31,2,0.35,light
7591,58226114.65,39527.27,4407.06,0,0.15,light
7592,86551578.37,30591.15,2570.32,1,0.14,light
7593,15660870327.72,41409844.35,10362144.66,2,4.74,heavy
7594,256127947.77,3077366.94,456931.05,1,1.89,medium
7595,18229015807.64,25051244.0,8989036.34,0,4.97,heavy
7596,5873074694.69,50033525.83,16391575.85,1,1.31,heavy
7597,4426245.7,65014.49,5473.99,2,0.41,light
7598,3189934889.53,2253325.15,474212.9,2,1.44,medium
7599,65704719.62,96223.82,7247.17,1,0.44,light
7600,5645525072.11,10068835.63,2794625.0,1,3.01,heavy
7601,3691634249.89,2826476.44,580392.65,1,1.93,medium
7602,5768971743.88,34480148.13,9684661.36,1,1.06,heavy
7603,3296739253.84,2904188.38,483898.41,1,0.57,medium
7604,3446702281.06,1183490.46,241955.53,2,1.82,medium
7605,32691642.64,33290.49,3112.24,1,0.26,light
7606,14646466522.26,25389900.42,6965288.14,2,4.28,heavy
7607,91182523.47,54179.28,4776.45,2,0.38,light
7608,11960916265.6,29671857.2,9617876.05,0,1.86,heavy
7609,18095806.92,13067.03,1162.41,1,0.23,light
7610,79288723.93,84544.86,7196.32,1,0.49,light
7611,40802554.1,1861.45,147.22,1,0.37,light
7612,5766645.19,53184.5,6321.29,1,0.43,light
7613,18000541143.7,17330096.6,5531375.45,2,1.07,heavy
7614,8728455.11,35836.53,3390.56,2,0.16,light
7615,2846595280.36,1908219.34,384250.69,2,1.68,medium
7616,27718216.04,27298.66,2981.87,1,0.22,light
7617,3039062364.2,1439426.06,359200.88,1,1.08,medium
7618,11548326.22,54482.99,6396.85,2,0.44,light
7619,12788418864.66,5224947.26,1573927.62,2,1.61,heavy
7620,12351085244.17,24330930.51,9105487.39,1,1.46,heavy
7621,99955618.88,57024.6,6795.34,1,0.41,light
7622,1621754290.7,2276703.92,531087.67,1,0.65,medium
7623,55801418.54,50583.11,5147.08,2,0.37,light
7624,4331370285.52,2693971.89,559434.71,1,0.74,medium
7625,75475431.75,81036.58,7808.85,0,0.14,light
7626,707132842.08,2902319.01,708401.61,1,1.86,medium
7627,65942938.2,33545.84,3302.06,0,0.45,light
7628,1957475.12,3316.49,414.97,0,0.21,light
7629,103984974.9,26471.6,2078.67,1,0.11,light
7630,17263657110.98,34964906.78,10081710.68,1,4.35,heavy
7631,38766895.15,17361.19,1485.85,2,0.24,light
7632,606383001.3,1834550.85,319316.59,0,0.55,medium
7633,12360623543.25,38083875.99,10676510.23,1,4.7,heavy
7634,34413075.13,8919.17,873.1,1,0.35,light
7635,4438559829.74,409250.02,111623.78,2,0.74,medium
7636,17388332583.76,31502056.73,7118930.46,2,1.11,heavy
7637,2486821801.95,3155835.85,748254.04,1,1.0,medium
7638,46225697.39,42222.23,3757.86,0,0.28,light
7639,28940552.76,12535.42,1432.86,1,0.21,light
7640,4866015835.03,1597395.76,385216.14,2,0.78,medium
7641,50863711.78,98402.35,9226.37,0,0.14,light
7642,26678730.43,29897.23,2543.68,0,0.17,light
7643,65635020.29,30728.01,3421.31,1,0.18,light
7644,6890637774.89,20117174.28,6189617.16,1,2.73,heavy
7645,17311977.16,6672.98,656.78,0,0.23,light
7646,2997265481.76,807754.81,168147.22,1,0.55,medium
7647,636193457.13,1241605.43,268029.96,2,1.88,medium
7648,7750955377.05,36249081.95,12300786.14,1,3.21,heavy
7649,4246277495.44,2543347.42,610311.77,2,1.89,medium
7650,1123083572.22,478819.8,109421.79,1,1.43,medium
7651,4089958183.73,3358806.36,701100.65,2,1.79,medium
7652,23756382.06,44507.99,3965.74,1,0.36,light
7653,2420480971.28,659162.01,135826.87,2,0.97,medium
7654,94203638.08,25555.3,2975.42,1,0.23,light
7655,94816563.67,76281.99,8628.56,2,0.26,light
7656,6847324767.82,30078587.07,10248697.22,1,3.48,heavy
7657,480809129.74,4867554.9,1072403.35,1,0.95,medium
7658,61328835.55,83956.12,7113.1,1,0.12,light
7659,1493676.15,5746.76,642.78,1,0.29,light
7660,25491759.46,14220.26,1125.23,1,0.48,light
7661,7277112138.99,20823099.36,7825206.91,2,4.47,heavy
7662,5134564136.06,366166.96,63564.81,1,1.32,medium
7663,63589705.65,85175.38,9246.45,1,0.15,light
7664,16391415021.29,30741858.65,7380609.98,2,3.01,heavy
7665,677713734.46,2118953.56,541116.67,1,1.12,medium
7666,4714435301.43,1794954.32,291690.69,2,0.64,medium
7667,977084233.81,472758.54,98827.62,1,0.66,medium
7668,41653645.4,31072.18,3922.05,1,0.24,light
7669,6247065404.32,18198544.46,5655311.8,2,4.94,heavy
7670,3301805649.87,1702079.21,366702.75,1,1.04,medium
7671,146736810.13,195791.23,33035.04,0,0.81,medium
7672,34271327.33,85259.95,9172.99,1,0.14,light
7673,99117180.38,70251.04,6652.37,0,0.15,light
7674,959422713.11,3662670.94,764759.17,1,1.06,medium
7675,5167450657.65,217318.33,37717.22,2,1.51,medium
7676,4968118336.23,3131237.9,619088.89,1,0.93,medium
7677,3631853263.76,1171271.2,272814.92,1,0.98,medium
7678,42929964.46,79576.65,7238.1,1,0.31,light
7679,430994313.52,3463534.37,831851.21,2,0.98,medium
7680,2380415187.36,3250537.12,808011.74,1,1.47,medium
7681,1484158193.16,1543600.8,246177.15,2,0.89,medium
7682,1091097414.16,4150711.1,699067.12,0,1.89,medium
7683,18176832288.22,42303252.48,13651307.96,2,1.09,heavy
7684,104527562.76,47394.0,5525.98,0,0.11,light
7685,5130183781.71,1686854.14,338842.24,2,1.53,medium
7686,55018559.38,54916.21,6393.2,1,0.14,light
7687,1925856056.68,1468351.18,280009.23,2,1.09,medium
7688,5163568315.05,656736.7,123129.32,1,1.66,medium
7689,2939614258.01,3026230.62,594238.67,2,1.87,medium
7690,1738715681.21,4818148.26,985681.76,1,0.87,medium
7691,3125223052.2,2505248.63,464631.27,2,1.86,medium
7692,96061099.97,62137.0,5323.6,1,0.47,light
7693,3223275863.91,1305559.2,234570.64,2,1.42,medium
7694,17852648423.05,42306051.85,13969196.92,2,1.87,heavy
7695,3201377857.25,378479.92,67427.4,1,0.61,medium
7696,12760477.05,96347.37,10396.33,2,0.21,light
7697,13625848008.06,34027415.09,10532589.41,0,1.99,heavy
7698,2634128612.11,2325182.88,411970.77,2,1.88,medium
7699,1908619692.33,1386472.22,285869.75,2,0.97,medium
7700,11700626139.55,25886081.63,7699608.82,1,3.19,heavy
7701,61601722.06,44183.94,4242.77,1,0.38,light
7702,57393803.99,53753.33,4668.48,1,0.29,light
7703,71821523.87,91967.19,7663.44,1,0.22,light
7704,24250328.94,33724.67,3615.11,1,0.27,light
7705,7837421.97,61159.16,5034.29,1,0.25,light
7706,1929337190.35,4310615.08,722665.52,2,1.43,medium
7707,15388846.05,72217.78,7092.13,0,0.23,light
7708,8303684103.51,17366157.76,5985156.05,2,4.42,heavy
7709,13225852001.32,21681866.09,5538477.82,2,1.01,heavy
7710,13683185538.56,23985070.16,5294193.75,2,3.29,heavy
7711,3637719510.45,132450.52,20104.62,1,0.77,medium
7712,35439825.15,12002.24,1227.9,1,0.24,light
7713,649185771.54,1339987.76,215786.35,1,0.5,medium
7714,9218110443.47,32826843.82,10796755.98,1,3.79,heavy
7715,2303163896.27,1258206.81,289208.07,2,0.93,medium
7716,19246546545.53,8021453.2,2300534.5,2,3.87,heavy
7717,20335768037.85,39552676.76,14039027.75,1,2.48,heavy
7718,275812758.37,1835835.43,317427.75,1,0.81,medium
7719,1234835609.85,4179871.68,868265.04,1,1.98,medium
7720,3741566322.42,3229014.74,556939.16,1,1.0,medium
7721,758001548.71,3474060.64,582763.07,2,1.86,medium
7722,1242041926.73,3387408.7,534487.02,2,1.89,medium
7723,11937798766.8,42389837.96,15840259.39,2,3.27,heavy
7724,16809722731.74,15198921.71,4045585.25,2,3.84,heavy
7725,46315083.32,89965.19,9182.03,2,0.32,light
7726,52887501.31,45721.87,4842.42,1,0.41,light
7727,1251951206.49,1475461.39,320752.61,1,1.5,medium
7728,7435799245.63,20513396.43,4661941.52,1,4.85,heavy
7729,46217793.35,66482.72,5393.47,1,0.47,light
7730,466605838.85,2513782.64,452366.32,2,1.98,medium
7731,71804758.19,69936.12,8073.03,1,0.3,light
7732,2563480789.87,1111267.12,254322.68,2,1.76,medium
7733,9343128547.78,5558175.33,1604911.4,2,2.65,heavy
7734,90871176.06,75943.49,6990.31,1,0.15,light
7735,2982516907.23,1458836.55,302472.36,1,0.62,medium
7736,4302431720.95,3896148.0,710263.83,1,1.72,medium
7737,17811908125.84,7429629.49,3009150.21,2,3.93,heavy
7738,5154154620.54,34687981.38,10520075.49,2,4.64,heavy
7739,25261050.94,21882.8,2035.12,2,0.34,light
7740,14867508.13,78957.41,7408.16,1,0.18,light
7741,4672433470.89,2608370.56,533247.28,2,1.14,medium
7742,55836137.05,77375.45,8319.7,1,0.46,light
7743,12040705536.88,41515216.26,9644407.18,2,3.81,heavy
7744,32073100.39,80213.19,6347.9,2,0.17,light
7745,1976683.4,73646.22,8192.02,1,0.35,light
7746,35827418.51,6980.23,644.69,1,0.47,light
7747,93873118.17,20102.69,1890.67,1,0.27,light
7748,236818779.27,4041946.32,665808.28,0,1.89,medium
7749,57504064.59,16036.12,1528.29,1,0.22,light
7750,2148637206.97,206402.25,43639.4,2,0.57,medium
7751,80281693.8,74477.85,6915.08,2,0.49,light
7752,35499928.73,30770.27,3106.79,1,0.16,light
7753,57417894.04,20081.02,2255.57,1,0.36,light
7754,9267466630.33,50965800.25,12233388.49,1,3.58,heavy
7755,83265572.7,3300.64,294.06,2,0.37,light
7756,5038553383.66,50609336.95,13696959.55,2,3.31,heavy
7757,18611342136.99,26769514.26,6163690.11,2,2.51,heavy
7758,5002846957.73,4296090.31,842654.98,2,1.29,medium
7759,49176875.36,88266.55,9841.22,1,0.44,light
7760,5001781176.68,1065674.24,185519.91,1,1.71,medium
7761,74250186.72,61706.35,5445.54,1,0.28,light
7762,2675459851.72,4541692.7,771652.14,2,0.96,medium
7763,2041578436.13,1302973.95,249304.0,2,0.9,medium
7764,123641484.85,3139217.39,651641.98,2,1.24,medium
7765,4097076331.03,4557608.88,964632.08,1,1.59,medium
7766,85991969.7,36877.73,2953.78,1,0.41,light
7767,7037598106.0,12474672.63,2974309.72,1,4.54,heavy
7768,1892290836.69,5196010.3,1063851.99,1,1.93,medium
7769,4271737143.72,506667.7,95367.06,1,1.33,medium
7770,3770828666.33,450671.77,97921.06,2,1.11,medium
7771,49368107.03,3153.87,341.55,1,0.36,light
7772,3675836587.99,445371.85,87272.5,1,1.47,medium
7773,23844901.71,48474.39,4014.84,1,0.16,light
7774,4651990258.17,2133781.32,413547.58,2,1.22,medium
7775,12718797.0,80398.9,7870.87,1,0.36,light
7776,41110518.44,10002.14,1093.75,0,0.3,light
7777,853173239.8,2924947.11,453535.92,0,1.11,medium
7778,62118758.1,3360.53,321.57,2,0.35,light
7779,10582575451.36,20271633.86,6380243.58,2,2.44,heavy
7780,96664796.36,79109.78,6713.34,1,0.1,light
7781,834600034.79,3143239.26,688726.06,2,1.35,medium
7782,17736499731.99,22663221.99,8005988.22,2,1.17,heavy
7783,71450259.0,72966.09,7060.44,0,0.15,light
7784,67092368.33,22829.07,2662.12,1,0.2,light
7785,11764475864.49,37180131.32,11396667.64,2,4.53,heavy
7786,90140280.67,18960.92,1739.92,2,0.47,light
7787,64914579.03,15845.75,1697.57,1,0.21,light
7788,5528337.77,97000.99,7750.57,0,0.28,light
7789,17579691096.6,22839218.04,5425695.69,2,3.51,heavy
7790,11643623828.26,42488847.72,12561753.81,2,2.37,heavy
7791,6200693151.78,20023074.23,7147829.3,2,1.62,heavy
7792,2001801995.14,1381841.87,332323.9,2,1.0,medium
7793,3440107863.14,3463610.82,801289.45,0,1.72,medium
7794,5147716086.44,1694891.26,331986.19,2,1.37,medium
7795,15704225429.78,34961510.32,10417386.54,2,1.68,heavy
7796,2801026087.69,3204849.51,707519.36,1,0.65,medium
7797,1128356723.7,341209.67,64949.95,1,0.92,medium
7798,28009181.06,14123.47,1492.5,2,0.14,light
7799,8359643.31,17162.51,1495.42,2,0.49,light
7800,46151124.49,61652.48,6879.38,0,0.27,light
7801,841453642.86,763806.31,134488.28,0,1.03,medium
7802,7451355.48,105568.98,7747.15,1,0.22,light
7803,3587924685.67,2945881.78,515373.94,2,1.22,medium
7804,214687670.44,2593971.84,381044.05,2,0.73,medium
7805,11271033383.51,17518217.55,5458833.73,2,2.46,heavy
7806,66366502.58,76948.99,7219.21,1,0.15,light
7807,13709037.67,48787.71,5931.21,1,0.36,light
7808,4645527299.29,396517.91,86697.4,1,1.06,medium
7809,27041983.35,64075.5,8432.88,2,0.44,light
7810,1660876121.15,1149908.48,179251.55,2,1.11,medium
7811,3032869409.06,692648.53,141045.5,1,1.83,medium
7812,717389246.07,2260586.46,514470.69,2,1.38,medium
7813,5403939553.38,2284294.61,394223.19,2,1.08,medium
7814,82403883.74,79560.38,6377.04,1,0.27,light
7815,242535587.13,2347453.9,480168.85,2,1.42,medium
7816,4932628194.64,1090865.08,201668.88,1,0.85,medium
7817,90638788.7,25301.8,2470.33,1,0.19,light
7818,2745110719.67,5108731.01,820889.33,2,1.86,medium
7819,19038849.91,26373.12,2594.56,1,0.5,light
7820,2931987993.57,2421230.66,473437.39,1,0.83,medium
7821,1263398576.67,3979131.28,782588.08,1,1.96,medium
7822,80047514.22,57748.29,6490.18,2,0.42,light
7823,2814494404.58,2160879.44,440364.05,1,0.97,medium
7824,619696880.86,2845147.98,508329.09,0,1.98,medium
7825,69936359.44,2148.65,228.51,2,0.23,light
7826,37275973.89,61845.07,7809.37,0,0.19,light
7827,1530455085.73,2989142.99,524862.06,2,1.33,medium
7828,1431343845.13,256892.67,57747.44,2,1.51,medium
7829,70327784.88,76355.36,8602.83,0,0.22,light
7830,15937499633.91,27925345.11,7129342.14,2,3.8,heavy
7831,16302245260.43,23185047.97,6046105.13,1,2.27,heavy
7832,2040697405.75,780525.67,154556.24,1,1.3,medium
7833,310838900.25,314028.06,69606.03,1,0.53,medium
7834,2035662673.42,2382723.23,464846.58,2,1.38,medium
7835,8928960590.61,24070538.28,6687944.4,2,4.11,heavy
7836,13960612790.19,31205695.55,11568126.18,2,2.78,heavy
7837,1106724678.07,911741.98,251003.03,2,1.96,medium
7838,67236380.8,57592.05,5525.13,1,0.36,light
7839,3569533273.19,4514170.34,1039064.41,1,1.03,medium
7840,1602479394.93,3748196.61,692086.57,0,0.61,medium
7841,43808303.21,47931.11,5443.98,1,0.35,light
7842,1281930253.07,1213208.42,197405.07,1,0.83,medium
7843,60553950.91,58776.96,4397.28,1,0.28,light
7844,68806655.86,27175.95,2274.86,1,0.25,light
7845,17651913163.76,37977511.33,9802795.75,2,3.98,heavy
7846,3411490962.63,4774577.26,760457.79,1,1.62,medium
7847,10670878300.07,46377808.28,12775180.76,1,3.49,heavy
7848,3051893393.97,3177471.09,675699.73,1,0.62,medium
7849,10777620.33,49044.23,5737.47,1,0.31,light
7850,32603027.83,12212.15,1157.2,0,0.32,light
7851,12818425386.98,46818137.47,12975176.96,2,1.01,heavy
7852,4411787303.92,2495820.47,420350.7,1,1.58,medium
7853,236865702.08,3882212.39,825376.12,1,0.63,medium
7854,3809322712.66,4743856.91,1062111.74,1,1.94,medium
7855,57011625.38,12475.75,1229.14,0,0.49,light
7856,21273177977.81,10728368.47,3442853.83,2,1.07,heavy
7857,19276882185.97,25118055.83,7186196.58,2,2.54,heavy
7858,1371763521.6,3808370.32,781987.54,2,0.94,medium
7859,19957190478.73,42166702.89,14949980.3,1,4.9,heavy
7860,14399008.2,2844.38,301.35,1,0.44,light
7861,614093934.53,2486073.65,396174.36,2,1.68,medium
7862,775546184.89,2947248.59,606866.58,2,1.94,medium
7863,6255758167.25,35574480.79,10185524.87,2,4.36,heavy
7864,38379377.04,100872.9,10095.88,1,0.31,light
7865,20021973834.8,42266097.66,13523635.74,2,1.01,heavy
7866,16992860829.99,41522985.56,12756685.19,2,1.85,heavy
7867,63600097.01,38248.99,3659.53,2,0.18,light
7868,49104191.67,86975.8,6771.57,1,0.22,light
7869,6190851550.02,12136683.58,3815369.19,2,3.45,heavy
7870,23276909.8,97631.13,10191.34,0,0.47,light
7871,1331590089.79,4848693.63,958853.95,1,0.96,medium
7872,1180235.15,65481.07,7950.88,2,0.46,light
7873,3284002950.82,351330.86,60367.29,0,1.06,medium
7874,946863944.89,320362.54,59855.14,2,1.51,medium
7875,3099421728.33,3895271.75,882683.83,1,0.72,medium
7876,22937795.59,34331.75,3141.35,0,0.23,light
7877,17858960.7,21873.92,2828.1,0,0.34,light
7878,51047153.25,15602.96,1761.62,2,0.2,light
7879,7797591369.34,9498893.23,2672411.75,1,1.55,heavy
7880,1811664854.67,4978846.92,1101504.92,2,1.9,medium
7881,1555915029.65,3731696.66,790197.82,1,1.29,medium
7882,11484337.15,91787.47,8618.17,1,0.14,light
